timestamp,hour,day_of_week,month,weather_condition,is_holiday,traffic_volume
2024-12-05 13:00:00,13,3,12,Cloudy,0,2575
2024-07-23 06:00:00,6,1,7,Heavy Rain,0,2231
2024-01-29 09:00:00,9,0,1,Clear,0,4409
2024-05-11 15:00:00,15,5,5,Light Rain,0,2804
2024-05-04 11:00:00,11,5,5,Clear,0,2567
2024-03-19 10:00:00,10,1,3,Heavy Rain,0,2275
2024-03-21 20:00:00,20,3,3,Clear,0,2752
2024-05-17 08:00:00,8,4,5,Clear,0,3850
2024-05-27 06:00:00,6,0,5,Light Rain,0,1907
2024-06-04 09:00:00,9,1,6,Light Rain,0,6417
2024-09-26 22:00:00,22,3,9,Clear,0,1248
2024-02-19 05:00:00,5,0,2,Light Rain,0,1139
2024-02-27 07:00:00,7,1,2,Cloudy,0,3324
2025-01-05 03:00:00,3,6,1,Clear,0,826
2024-08-27 12:00:00,12,1,8,Cloudy,1,1634
2024-01-27 02:00:00,2,5,1,Clear,0,719
2024-03-29 00:00:00,0,4,3,Clear,0,963
2024-09-08 20:00:00,20,6,9,Clear,0,2009
2024-06-24 20:00:00,20,0,6,Clear,0,4144
2024-10-21 17:00:00,17,0,10,Heavy Rain,0,4016
2024-10-06 10:00:00,10,6,10,Clear,1,1343
2024-06-23 04:00:00,4,6,6,Cloudy,0,1043
2024-10-29 19:00:00,19,1,10,Cloudy,0,2901
2024-08-17 07:00:00,7,5,8,Cloudy,0,3492
2024-03-01 22:00:00,22,4,3,Heavy Rain,0,836
2024-04-30 07:00:00,7,1,4,Cloudy,0,5067
2024-08-08 23:00:00,23,3,8,Cloudy,0,1274
2024-01-29 12:00:00,12,0,1,Clear,1,1684
2024-11-08 11:00:00,11,4,11,Clear,0,3481
2024-09-17 00:00:00,0,1,9,Clear,1,586
2024-02-26 22:00:00,22,0,2,Heavy Rain,0,727
2024-06-12 04:00:00,4,2,6,Cloudy,0,1421
2024-04-19 23:00:00,23,4,4,Clear,0,1536
2025-02-06 02:00:00,2,3,2,Heavy Rain,0,760
2025-01-19 03:00:00,3,6,1,Clear,0,818
2024-12-19 06:00:00,6,3,12,Clear,0,2186
2024-04-05 20:00:00,20,4,4,Cloudy,0,3272
2024-05-02 10:00:00,10,3,5,Snow,1,1073
2024-09-03 20:00:00,20,1,9,Clear,0,4315
2025-01-03 00:00:00,0,4,1,Heavy Rain,0,602
2024-08-05 16:00:00,16,0,8,Light Rain,0,5904
2024-03-23 11:00:00,11,5,3,Clear,0,3695
2024-06-07 11:00:00,11,4,6,Cloudy,1,2511
2024-07-15 02:00:00,2,0,7,Clear,0,1377
2024-07-06 15:00:00,15,5,7,Light Rain,0,3030
2024-09-19 10:00:00,10,3,9,Clear,0,3958
2025-01-28 12:00:00,12,1,1,Fog,0,2511
2024-04-05 00:00:00,0,4,4,Clear,0,944
2024-07-11 01:00:00,1,3,7,Clear,0,1429
2024-09-16 11:00:00,11,0,9,Clear,1,1551
2024-12-18 10:00:00,10,2,12,Cloudy,1,1735
2024-06-21 02:00:00,2,4,6,Heavy Rain,0,983
2024-09-19 23:00:00,23,3,9,Cloudy,0,1432
2024-10-04 23:00:00,23,4,10,Cloudy,0,908
2024-03-15 08:00:00,8,4,3,Clear,0,4768
2024-05-12 14:00:00,14,6,5,Clear,0,3178
2024-01-21 14:00:00,14,6,1,Clear,0,2313
2024-11-15 00:00:00,0,4,11,Clear,0,1328
2024-04-29 04:00:00,4,0,4,Clear,0,1368
2025-02-19 04:00:00,4,2,2,Clear,0,883
2024-06-17 09:00:00,9,0,6,Heavy Rain,0,4651
2024-11-07 03:00:00,3,3,11,Heavy Rain,0,721
2024-04-30 17:00:00,17,1,4,Fog,0,4174
2024-01-16 06:00:00,6,1,1,Clear,1,1519
2024-02-05 09:00:00,9,0,2,Light Rain,0,3938
2025-01-25 15:00:00,15,5,1,Light Rain,0,1992
2024-11-04 21:00:00,21,0,11,Clear,0,2743
2024-08-20 05:00:00,5,1,8,Clear,0,1518
2024-07-05 05:00:00,5,4,7,Clear,0,1452
2024-04-20 13:00:00,13,5,4,Cloudy,0,2180
2024-05-25 23:00:00,23,5,5,Cloudy,0,668
2024-03-05 05:00:00,5,1,3,Clear,0,1154
2024-06-29 06:00:00,6,5,6,Heavy Rain,0,1287
2025-01-11 20:00:00,20,5,1,Clear,0,2414
2024-01-14 10:00:00,10,6,1,Light Rain,0,2432
2024-03-25 15:00:00,15,0,3,Clear,0,3405
2024-02-03 21:00:00,21,5,2,Cloudy,1,938
2024-12-09 17:00:00,17,0,12,Light Rain,0,3824
2025-02-02 10:00:00,10,6,2,Clear,0,2344
2025-01-25 21:00:00,21,5,1,Clear,0,2253
2024-02-14 23:00:00,23,2,2,Clear,1,521
2024-04-02 18:00:00,18,1,4,Clear,0,6425
2025-01-23 08:00:00,8,3,1,Light Rain,0,4940
2024-08-29 21:00:00,21,3,8,Heavy Rain,0,2980
2024-04-22 17:00:00,17,0,4,Clear,0,4331
2025-01-10 14:00:00,14,4,1,Cloudy,0,3457
2024-07-03 05:00:00,5,2,7,Clear,1,741
2024-02-18 12:00:00,12,6,2,Cloudy,0,2685
2024-05-15 21:00:00,21,2,5,Clear,0,2818
2025-01-16 09:00:00,9,3,1,Snow,0,2685
2024-03-01 10:00:00,10,4,3,Clear,0,4089
2024-06-25 05:00:00,5,1,6,Clear,0,1216
2024-06-09 22:00:00,22,6,6,Cloudy,0,648
2024-09-21 19:00:00,19,5,9,Heavy Rain,1,769
2024-10-25 09:00:00,9,4,10,Clear,0,5430
2024-11-04 14:00:00,14,0,11,Fog,0,2956
2025-01-26 19:00:00,19,6,1,Light Rain,0,1353
2024-01-24 00:00:00,0,2,1,Clear,0,936
2024-09-26 18:00:00,18,3,9,Clear,0,6676
2024-10-13 20:00:00,20,6,10,Clear,1,1249
2024-07-13 11:00:00,11,5,7,Light Rain,0,2604
2024-06-18 00:00:00,0,1,6,Light Rain,0,1355
2025-02-08 07:00:00,7,5,2,Clear,0,3379
2024-05-04 23:00:00,23,5,5,Cloudy,0,753
2025-01-18 14:00:00,14,5,1,Clear,0,2509
2024-02-21 07:00:00,7,2,2,Cloudy,0,6011
2024-03-04 02:00:00,2,0,3,Clear,0,979
2024-04-06 09:00:00,9,5,4,Light Rain,0,3158
2024-03-01 11:00:00,11,4,3,Clear,0,4180
2024-08-05 03:00:00,3,0,8,Cloudy,0,1315
2024-09-05 08:00:00,8,3,9,Clear,0,6437
2024-12-28 12:00:00,12,5,12,Clear,1,1416
2024-08-30 14:00:00,14,4,8,Clear,0,3998
2024-02-04 22:00:00,22,6,2,Cloudy,0,877
2024-12-15 20:00:00,20,6,12,Cloudy,0,1924
2024-07-19 01:00:00,1,4,7,Snow,0,852
2024-10-05 08:00:00,8,5,10,Clear,0,3743
2024-12-27 07:00:00,7,4,12,Clear,0,5239
2024-05-28 15:00:00,15,1,5,Cloudy,0,3767
2025-01-28 19:00:00,19,1,1,Clear,0,3149
2024-05-08 15:00:00,15,2,5,Clear,0,3795
2025-01-02 09:00:00,9,3,1,Clear,0,5329
2024-03-12 10:00:00,10,1,3,Clear,0,3636
2024-06-26 22:00:00,22,2,6,Cloudy,0,1728
2024-01-15 03:00:00,3,0,1,Clear,0,923
2024-12-25 15:00:00,15,2,12,Cloudy,0,3975
2024-09-14 19:00:00,19,5,9,Clear,0,1870
2024-09-09 16:00:00,16,0,9,Light Rain,0,5236
2025-02-12 14:00:00,14,2,2,Cloudy,0,3500
2024-11-27 11:00:00,11,2,11,Clear,0,4089
2024-01-25 12:00:00,12,3,1,Clear,0,3810
2024-05-20 05:00:00,5,0,5,Clear,0,1445
2024-04-21 06:00:00,6,6,4,Clear,0,1517
2024-05-29 13:00:00,13,2,5,Fog,0,3454
2024-01-02 10:00:00,10,1,1,Clear,1,1705
2024-01-02 04:00:00,4,1,1,Light Rain,0,961
2024-10-30 12:00:00,12,2,10,Cloudy,0,3548
2024-07-17 15:00:00,15,2,7,Clear,0,4081
2024-03-31 10:00:00,10,6,3,Heavy Rain,0,1921
2025-01-01 15:00:00,15,2,1,Clear,0,4016
2024-07-24 03:00:00,3,2,7,Light Rain,0,1230
2024-02-07 01:00:00,1,2,2,Cloudy,0,916
2024-10-08 15:00:00,15,1,10,Cloudy,0,3810
2024-05-18 10:00:00,10,5,5,Cloudy,0,2761
2025-02-03 07:00:00,7,0,2,Clear,0,4479
2024-05-26 10:00:00,10,6,5,Clear,0,2955
2024-07-10 09:00:00,9,2,7,Fog,0,3496
2024-12-20 18:00:00,18,4,12,Clear,0,5739
2024-10-29 10:00:00,10,1,10,Clear,0,3280
2024-06-04 13:00:00,13,1,6,Clear,0,4527
2025-02-06 07:00:00,7,3,2,Clear,0,5287
2024-11-02 20:00:00,20,5,11,Clear,0,2416
2024-03-09 22:00:00,22,5,3,Cloudy,0,746
2024-08-11 13:00:00,13,6,8,Light Rain,1,1606
2024-08-06 07:00:00,7,1,8,Clear,0,5811
2024-01-10 07:00:00,7,2,1,Light Rain,0,4122
2025-01-01 14:00:00,14,2,1,Light Rain,0,3461
2024-07-11 00:00:00,0,3,7,Clear,1,508
2024-06-25 15:00:00,15,1,6,Cloudy,0,4680
2024-03-07 06:00:00,6,3,3,Heavy Rain,0,2165
2025-01-26 09:00:00,9,6,1,Cloudy,0,3123
2024-05-15 16:00:00,16,2,5,Clear,0,5637
2025-01-05 11:00:00,11,6,1,Fog,0,1955
2024-10-29 03:00:00,3,1,10,Clear,1,590
2024-03-31 21:00:00,21,6,3,Clear,0,1856
2025-01-17 19:00:00,19,4,1,Heavy Rain,0,1504
2024-08-01 05:00:00,5,3,8,Clear,0,1532
2024-10-21 05:00:00,5,0,10,Cloudy,0,1118
2024-07-26 14:00:00,14,4,7,Cloudy,0,3447
2024-02-20 09:00:00,9,1,2,Cloudy,1,2454
2024-01-18 13:00:00,13,3,1,Cloudy,0,2672
2025-01-24 06:00:00,6,4,1,Cloudy,0,2422
2024-03-12 02:00:00,2,1,3,Light Rain,0,591
2024-02-18 06:00:00,6,6,2,Light Rain,0,1249
2024-04-06 02:00:00,2,5,4,Fog,0,773
2024-01-12 09:00:00,9,4,1,Snow,1,1286
2024-01-08 03:00:00,3,0,1,Cloudy,0,1129
2024-06-13 20:00:00,20,3,6,Clear,1,1750
2024-08-24 00:00:00,0,5,8,Light Rain,0,705
2024-05-12 20:00:00,20,6,5,Cloudy,0,1224
2024-03-12 21:00:00,21,1,3,Light Rain,0,2518
2024-07-05 02:00:00,2,4,7,Light Rain,0,1079
2024-11-22 10:00:00,10,4,11,Light Rain,0,4097
2024-03-06 04:00:00,4,2,3,Fog,0,972
2024-03-15 06:00:00,6,4,3,Snow,0,2066
2024-02-05 03:00:00,3,0,2,Heavy Rain,1,428
2025-02-01 04:00:00,4,5,2,Heavy Rain,0,681
2024-10-01 00:00:00,0,1,10,Clear,1,669
2024-02-07 16:00:00,16,2,2,Clear,0,5724
2024-12-28 16:00:00,16,5,12,Clear,0,3454
2025-02-15 00:00:00,0,5,2,Cloudy,0,816
2024-08-15 16:00:00,16,3,8,Snow,0,3985
2024-03-05 11:00:00,11,1,3,Light Rain,0,3040
2024-03-27 16:00:00,16,2,3,Cloudy,0,5318
2024-07-13 09:00:00,9,5,7,Clear,0,3886
2024-06-15 01:00:00,1,5,6,Cloudy,1,489
2025-02-14 04:00:00,4,4,2,Clear,0,1282
2024-08-15 08:00:00,8,3,8,Light Rain,0,4653
2024-09-25 17:00:00,17,2,9,Cloudy,0,5105
2024-10-11 21:00:00,21,4,10,Fog,0,2176
2024-12-14 17:00:00,17,5,12,Clear,0,3214
2024-06-08 04:00:00,4,5,6,Snow,0,536
2024-04-20 06:00:00,6,5,4,Clear,1,1105
2024-10-04 13:00:00,13,4,10,Cloudy,0,2808
2024-11-06 08:00:00,8,2,11,Light Rain,0,3508
2024-08-09 09:00:00,9,4,8,Cloudy,1,2184
2024-10-10 18:00:00,18,3,10,Clear,0,4844
2025-01-12 23:00:00,23,6,1,Cloudy,0,697
2024-06-30 06:00:00,6,6,6,Clear,0,2630
2024-09-20 11:00:00,11,4,9,Cloudy,0,4011
2024-03-30 19:00:00,19,5,3,Cloudy,0,2337
2024-10-18 00:00:00,0,4,10,Fog,0,980
2024-06-03 19:00:00,19,0,6,Heavy Rain,0,2553
2024-06-18 01:00:00,1,1,6,Heavy Rain,0,978
2025-02-03 05:00:00,5,0,2,Snow,0,563
2025-02-18 13:00:00,13,1,2,Light Rain,0,2316
2024-05-09 06:00:00,6,3,5,Heavy Rain,1,1224
2024-01-24 06:00:00,6,2,1,Light Rain,0,1997
2024-07-18 18:00:00,18,3,7,Fog,0,4442
2025-02-07 05:00:00,5,4,2,Cloudy,0,1072
2024-02-29 20:00:00,20,3,2,Clear,0,3589
2024-01-22 03:00:00,3,0,1,Cloudy,0,763
2024-03-18 21:00:00,21,0,3,Clear,0,2421
2024-02-01 11:00:00,11,3,2,Cloudy,0,2747
2025-02-08 05:00:00,5,5,2,Clear,0,731
2024-06-17 18:00:00,18,0,6,Clear,1,3930
2024-12-15 05:00:00,5,6,12,Cloudy,0,660
2024-06-08 20:00:00,20,5,6,Cloudy,1,1145
2024-07-01 18:00:00,18,0,7,Cloudy,1,3250
2024-03-29 06:00:00,6,4,3,Cloudy,0,2544
2024-09-23 23:00:00,23,0,9,Cloudy,0,1092
2024-10-29 12:00:00,12,1,10,Clear,0,3408
2024-01-21 21:00:00,21,6,1,Clear,0,2442
2024-09-28 16:00:00,16,5,9,Clear,0,3000
2024-08-03 20:00:00,20,5,8,Clear,0,2933
2024-03-05 03:00:00,3,1,3,Cloudy,0,1122
2024-09-23 11:00:00,11,0,9,Clear,0,4151
2024-02-20 11:00:00,11,1,2,Cloudy,0,3604
2025-01-22 17:00:00,17,2,1,Cloudy,0,5034
2024-01-29 00:00:00,0,0,1,Fog,0,859
2024-05-20 17:00:00,17,0,5,Cloudy,0,5709
2025-01-08 07:00:00,7,2,1,Cloudy,0,5081
2024-03-02 00:00:00,0,5,3,Clear,1,489
2025-01-14 08:00:00,8,1,1,Clear,0,4214
2024-02-19 16:00:00,16,0,2,Clear,0,4463
2024-10-29 17:00:00,17,1,10,Cloudy,0,5043
2024-03-19 00:00:00,0,1,3,Clear,0,943
2024-05-29 14:00:00,14,2,5,Cloudy,1,1626
2024-12-16 10:00:00,10,0,12,Light Rain,0,3064
2024-01-22 01:00:00,1,0,1,Cloudy,0,662
2024-01-11 03:00:00,3,3,1,Snow,0,602
2024-01-22 02:00:00,2,0,1,Clear,1,706
2025-01-14 14:00:00,14,1,1,Clear,1,1643
2024-10-17 13:00:00,13,3,10,Clear,0,4475
2024-09-11 08:00:00,8,2,9,Light Rain,0,6297
2024-09-13 13:00:00,13,4,9,Light Rain,0,2954
2024-03-14 21:00:00,21,3,3,Clear,1,1253
2024-09-02 13:00:00,13,0,9,Cloudy,0,3822
2024-12-03 02:00:00,2,1,12,Clear,0,878
2024-12-13 18:00:00,18,4,12,Fog,0,5000
2024-02-03 05:00:00,5,5,2,Snow,0,358
2024-11-04 18:00:00,18,0,11,Snow,0,3587
2024-11-29 05:00:00,5,4,11,Clear,0,1053
2024-04-27 21:00:00,21,5,4,Light Rain,0,1637
2025-01-31 02:00:00,2,4,1,Cloudy,0,1005
2025-01-06 08:00:00,8,0,1,Cloudy,0,5027
2024-01-14 00:00:00,0,6,1,Clear,0,666
2024-02-01 02:00:00,2,3,2,Light Rain,0,614
2024-05-28 17:00:00,17,1,5,Clear,0,6110
2024-02-02 22:00:00,22,4,2,Heavy Rain,0,813
2024-04-13 04:00:00,4,5,4,Clear,0,961
2025-01-31 08:00:00,8,4,1,Clear,0,3886
2024-04-17 02:00:00,2,2,4,Light Rain,0,1100
2024-08-17 12:00:00,12,5,8,Clear,0,4230
2024-08-25 07:00:00,7,6,8,Cloudy,0,3660
2024-06-30 11:00:00,11,6,6,Clear,0,2890
2024-03-31 03:00:00,3,6,3,Clear,0,1064
2024-10-12 07:00:00,7,5,10,Clear,0,2408
2024-10-01 22:00:00,22,1,10,Cloudy,1,619
2024-01-16 20:00:00,20,1,1,Light Rain,0,2404
2024-10-22 01:00:00,1,1,10,Snow,0,685
2024-02-23 20:00:00,20,4,2,Snow,0,1947
2024-03-20 16:00:00,16,2,3,Clear,1,3173
2024-01-25 23:00:00,23,3,1,Snow,0,751
2024-06-11 04:00:00,4,1,6,Clear,0,1631
2024-06-21 13:00:00,13,4,6,Cloudy,0,4013
2024-03-09 20:00:00,20,5,3,Light Rain,0,2127
2024-12-01 15:00:00,15,6,12,Clear,0,2895
2024-03-19 21:00:00,21,1,3,Cloudy,0,2685
2024-03-22 00:00:00,0,4,3,Cloudy,0,1066
2024-05-21 11:00:00,11,1,5,Clear,1,1590
2024-08-25 17:00:00,17,6,8,Clear,0,5171
2024-06-30 18:00:00,18,6,6,Clear,0,5390
2025-02-19 05:00:00,5,2,2,Cloudy,0,1008
2024-01-16 15:00:00,15,1,1,Clear,0,3709
2024-03-22 22:00:00,22,4,3,Cloudy,0,1194
2024-06-13 21:00:00,21,3,6,Cloudy,0,3980
2024-12-15 20:00:00,20,6,12,Cloudy,0,1924
2024-07-03 07:00:00,7,2,7,Clear,0,5571
2024-11-19 22:00:00,22,1,11,Snow,0,640
2024-07-14 02:00:00,2,6,7,Cloudy,1,432
2024-08-12 01:00:00,1,0,8,Cloudy,0,1208
2024-10-20 06:00:00,6,6,10,Cloudy,0,1771
2024-03-02 07:00:00,7,5,3,Cloudy,0,3564
2024-05-19 10:00:00,10,6,5,Cloudy,0,2882
2025-01-18 07:00:00,7,5,1,Clear,0,3412
2024-04-28 21:00:00,21,6,4,Clear,1,960
2024-07-06 18:00:00,18,5,7,Cloudy,0,4955
2025-01-17 01:00:00,1,4,1,Clear,0,842
2025-02-19 11:00:00,11,2,2,Light Rain,1,1556
2024-10-07 06:00:00,6,0,10,Snow,0,1681
2024-06-18 06:00:00,6,1,6,Clear,0,2704
2025-02-13 14:00:00,14,3,2,Clear,0,2696
2024-06-28 10:00:00,10,4,6,Clear,0,4826
2024-11-08 17:00:00,17,4,11,Heavy Rain,1,2246
2024-11-10 02:00:00,2,6,11,Cloudy,0,810
2024-12-17 06:00:00,6,1,12,Clear,0,3077
2024-06-15 06:00:00,6,5,6,Heavy Rain,0,1529
2024-02-13 17:00:00,17,1,2,Clear,0,5853
2024-09-25 01:00:00,1,2,9,Light Rain,0,856
2024-11-09 04:00:00,4,5,11,Clear,0,734
2024-12-06 18:00:00,18,4,12,Light Rain,0,4541
2024-03-25 19:00:00,19,0,3,Clear,0,3361
2024-06-17 07:00:00,7,0,6,Cloudy,0,7047
2025-02-13 23:00:00,23,3,2,Snow,0,568
2025-02-01 13:00:00,13,5,2,Fog,0,1626
2024-03-23 04:00:00,4,5,3,Light Rain,0,679
2024-07-27 20:00:00,20,5,7,Clear,0,3204
2024-03-28 11:00:00,11,3,3,Heavy Rain,0,2993
2024-03-03 11:00:00,11,6,3,Light Rain,0,2738
2024-09-27 09:00:00,9,4,9,Heavy Rain,0,3424
2024-01-28 04:00:00,4,6,1,Snow,0,489
2024-01-08 02:00:00,2,0,1,Snow,0,740
2024-06-19 05:00:00,5,2,6,Cloudy,0,1389
2024-01-11 02:00:00,2,3,1,Cloudy,1,401
2024-09-04 17:00:00,17,2,9,Fog,0,4251
2024-07-01 03:00:00,3,0,7,Clear,0,1353
2025-02-11 08:00:00,8,1,2,Clear,0,4768
2024-04-24 20:00:00,20,2,4,Cloudy,0,3809
2024-10-25 11:00:00,11,4,10,Clear,0,3614
2024-12-14 16:00:00,16,5,12,Heavy Rain,0,1769
2024-03-27 12:00:00,12,2,3,Clear,0,4879
2024-06-19 23:00:00,23,2,6,Fog,0,983
2025-02-10 08:00:00,8,0,2,Clear,0,5757
2024-09-28 13:00:00,13,5,9,Clear,0,3442
2024-07-29 06:00:00,6,0,7,Clear,0,3706
2024-07-31 10:00:00,10,2,7,Light Rain,0,4490
2024-02-28 07:00:00,7,2,2,Clear,0,4085
2024-09-10 23:00:00,23,1,9,Clear,0,1311
2024-07-27 17:00:00,17,5,7,Clear,0,4649
2025-02-02 08:00:00,8,6,2,Clear,0,3033
2024-08-25 18:00:00,18,6,8,Light Rain,0,4339
2025-02-19 14:00:00,14,2,2,Snow,0,1307
2024-07-13 00:00:00,0,5,7,Cloudy,0,878
2024-12-19 17:00:00,17,3,12,Cloudy,0,4612
2024-06-18 22:00:00,22,1,6,Clear,0,1390
2024-01-27 16:00:00,16,5,1,Fog,0,1889
2024-02-22 22:00:00,22,3,2,Clear,0,902
2024-04-25 18:00:00,18,3,4,Cloudy,0,5247
2024-03-23 17:00:00,17,5,3,Light Rain,0,2983
2024-06-09 21:00:00,21,6,6,Clear,0,2852
2024-05-25 00:00:00,0,5,5,Cloudy,0,855
2024-03-04 22:00:00,22,0,3,Heavy Rain,0,1034
2024-01-14 13:00:00,13,6,1,Light Rain,0,2087
2024-04-07 10:00:00,10,6,4,Light Rain,0,1934
2024-06-14 20:00:00,20,4,6,Cloudy,0,3491
2024-11-01 00:00:00,0,4,11,Clear,0,1232
2024-06-17 22:00:00,22,0,6,Clear,0,1155
2024-04-03 05:00:00,5,2,4,Clear,0,870
2024-10-01 23:00:00,23,1,10,Cloudy,0,1255
2025-02-14 22:00:00,22,4,2,Clear,1,598
2024-09-10 01:00:00,1,1,9,Clear,0,1084
2024-02-06 00:00:00,0,1,2,Clear,0,1069
2024-09-03 16:00:00,16,1,9,Clear,0,6258
2024-08-27 01:00:00,1,1,8,Light Rain,0,872
2024-08-13 18:00:00,18,1,8,Clear,0,6460
2024-01-16 11:00:00,11,1,1,Light Rain,0,3456
2024-09-30 06:00:00,6,0,9,Cloudy,0,3040
2024-08-28 21:00:00,21,2,8,Cloudy,0,3638
2024-09-05 06:00:00,6,3,9,Clear,0,3050
2024-10-13 12:00:00,12,6,10,Cloudy,0,3300
2024-04-23 12:00:00,12,1,4,Heavy Rain,0,3220
2025-01-21 06:00:00,6,1,1,Cloudy,0,2244
2024-04-08 12:00:00,12,0,4,Fog,0,3260
2024-05-13 21:00:00,21,0,5,Light Rain,0,2643
2024-02-07 23:00:00,23,2,2,Heavy Rain,0,793
2025-01-19 13:00:00,13,6,1,Cloudy,0,1546
2024-11-03 16:00:00,16,6,11,Clear,0,2386
2024-10-10 08:00:00,8,3,10,Heavy Rain,0,3577
2024-12-24 05:00:00,5,1,12,Clear,0,1196
2025-02-08 09:00:00,9,5,2,Clear,0,3318
2024-09-14 23:00:00,23,5,9,Clear,0,805
2024-02-29 07:00:00,7,3,2,Cloudy,0,3498
2024-09-05 15:00:00,15,3,9,Clear,0,4070
2024-01-20 23:00:00,23,5,1,Light Rain,0,664
2024-01-28 14:00:00,14,6,1,Fog,0,2260
2024-10-19 13:00:00,13,5,10,Snow,0,1174
2025-02-14 01:00:00,1,4,2,Cloudy,1,553
2024-12-11 19:00:00,19,2,12,Cloudy,0,2896
2024-05-04 12:00:00,12,5,5,Clear,0,3520
2024-02-16 15:00:00,15,4,2,Light Rain,0,3281
2024-04-25 16:00:00,16,3,4,Light Rain,0,5943
2024-07-07 23:00:00,23,6,7,Cloudy,0,845
2024-08-29 01:00:00,1,3,8,Clear,1,805
2024-08-05 02:00:00,2,0,8,Cloudy,1,746
2024-10-15 08:00:00,8,1,10,Clear,1,2096
2025-02-02 13:00:00,13,6,2,Cloudy,0,2068
2024-07-03 11:00:00,11,2,7,Light Rain,0,2317
2024-12-29 12:00:00,12,6,12,Light Rain,0,2527
2024-06-14 21:00:00,21,4,6,Clear,0,3448
2025-02-11 03:00:00,3,1,2,Cloudy,0,1179
2024-04-30 13:00:00,13,1,4,Clear,0,4158
2024-04-21 05:00:00,5,6,4,Cloudy,0,993
2024-06-14 17:00:00,17,4,6,Light Rain,0,5353
2024-08-16 09:00:00,9,4,8,Clear,0,7032
2024-01-12 15:00:00,15,4,1,Cloudy,0,3208
2025-02-11 14:00:00,14,1,2,Clear,0,4199
2024-11-14 08:00:00,8,3,11,Cloudy,0,4543
2024-10-31 05:00:00,5,3,10,Clear,0,1336
2024-03-11 14:00:00,14,0,3,Cloudy,0,3762
2025-01-28 22:00:00,22,1,1,Clear,0,1382
2024-05-24 23:00:00,23,4,5,Clear,0,1210
2024-07-03 00:00:00,0,2,7,Light Rain,0,1429
2024-11-25 15:00:00,15,0,11,Light Rain,0,4183
2024-09-26 02:00:00,2,3,9,Clear,0,1083
2024-08-19 03:00:00,3,0,8,Cloudy,0,1082
2024-12-20 17:00:00,17,4,12,Light Rain,0,3378
2024-12-03 06:00:00,6,1,12,Clear,0,2582
2024-06-28 00:00:00,0,4,6,Snow,0,713
2024-09-07 14:00:00,14,5,9,Cloudy,0,2831
2024-07-29 04:00:00,4,0,7,Clear,0,1085
2024-04-02 01:00:00,1,1,4,Cloudy,1,682
2024-11-26 12:00:00,12,1,11,Cloudy,0,3538
2024-08-26 18:00:00,18,0,8,Snow,0,3515
2024-11-12 02:00:00,2,1,11,Clear,0,921
2024-01-08 16:00:00,16,0,1,Clear,0,4218
2024-07-27 03:00:00,3,5,7,Cloudy,0,1008
2024-09-06 15:00:00,15,4,9,Cloudy,0,4238
2024-07-07 04:00:00,4,6,7,Cloudy,0,806
2024-04-07 22:00:00,22,6,4,Cloudy,0,731
2024-01-24 01:00:00,1,2,1,Light Rain,0,831
2024-02-28 05:00:00,5,2,2,Cloudy,0,916
2024-02-27 16:00:00,16,1,2,Clear,0,5560
2024-07-24 14:00:00,14,2,7,Cloudy,0,4378
2024-08-07 15:00:00,15,2,8,Clear,0,5028
2024-01-13 09:00:00,9,5,1,Clear,0,4462
2024-01-19 11:00:00,11,4,1,Snow,0,1685
2024-11-13 22:00:00,22,2,11,Cloudy,0,1372
2024-03-27 13:00:00,13,2,3,Clear,0,3372
2024-12-04 17:00:00,17,2,12,Clear,0,6587
2024-04-02 21:00:00,21,1,4,Clear,0,2730
2024-04-28 10:00:00,10,6,4,Light Rain,1,1094
2024-04-15 17:00:00,17,0,4,Clear,0,5685
2024-09-28 14:00:00,14,5,9,Cloudy,1,1599
2024-12-18 21:00:00,21,2,12,Clear,0,2979
2024-12-21 17:00:00,17,5,12,Clear,0,2958
2024-05-20 07:00:00,7,0,5,Clear,0,6055
2024-11-09 23:00:00,23,5,11,Clear,0,756
2024-04-17 10:00:00,10,2,4,Clear,0,5011
2024-02-17 03:00:00,3,5,2,Clear,0,728
2024-07-27 23:00:00,23,5,7,Fog,0,729
2024-11-12 09:00:00,9,1,11,Clear,0,3870
2024-01-14 08:00:00,8,6,1,Heavy Rain,0,1791
2024-02-27 03:00:00,3,1,2,Cloudy,0,1222
2024-06-17 10:00:00,10,0,6,Clear,0,4796
2024-07-18 10:00:00,10,3,7,Clear,0,2706
2024-08-11 06:00:00,6,6,8,Cloudy,0,2352
2024-02-07 19:00:00,19,2,2,Light Rain,0,2513
2024-09-15 16:00:00,16,6,9,Heavy Rain,0,2409
2024-06-13 14:00:00,14,3,6,Clear,0,4591
2024-07-23 07:00:00,7,1,7,Light Rain,0,5121
2025-01-12 17:00:00,17,6,1,Snow,0,2006
2024-10-17 07:00:00,7,3,10,Light Rain,0,5648
2024-12-04 16:00:00,16,2,12,Clear,0,6755
2024-10-18 11:00:00,11,4,10,Light Rain,0,3607
2024-12-23 04:00:00,4,0,12,Cloudy,0,1122
2024-02-08 14:00:00,14,3,2,Clear,0,2940
2024-11-22 05:00:00,5,4,11,Clear,0,1108
2024-01-01 15:00:00,15,0,1,Cloudy,0,3335
2024-01-06 23:00:00,23,5,1,Heavy Rain,0,604
2024-04-08 11:00:00,11,0,4,Clear,0,3808
2024-01-06 09:00:00,9,5,1,Light Rain,0,2927
2024-02-18 09:00:00,9,6,2,Clear,0,3421
